job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Graphic Design Specialist,Premium Card,https://wuzzuf.net/jobs/p/7c966707-d168-4dc4-85be-d55c56d7cc3d-Graphic-Design-Specialist-Premium-Card-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1851,"Full Time · Entry Level · 1-4 Yrs of Exp · Marketing · Graphic Design · Design · Adobe Indesign · Adobe Illustrator · Adobe Photoshop · InDesign · Photoshop · Illustrator · English · Arabic - October 6, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
UI/UX Designer,Eva Pharma,https://wuzzuf.net/jobs/p/6f7af14f-bada-4002-baa9-0352e11fbf19-UI-UX-Designer-Eva-Pharma-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1846,"Full Time · Entry Level · 1-3 Yrs of Exp · Illustrator · Information Technology (IT) · Computer Science · Design · UI Design · Wireframes · User Interface · Programming · Mobile Applications - October 19, 2020","Downtown, Cairo",Entry Level,Full Time,Software Engneering 
Technical Support Specialist - Bilingual German...,Concentrix,https://wuzzuf.net/jobs/p/c1e271ef-3f10-4788-8291-f0ad0fd8e32f-Technical-Support-Specialist---Bilingual-German---English-Speakers-Concentrix-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1843,"Full Time · Shift Based · Entry Level · 1+ Yrs of Exp · Customer Care · Customer Service · Customer Support · Technical Support · English · German · IT · Sales · Customer Service/Support - October 6, 2020","6th Of October, Giza",Entry Level,Full Time,Software Engneering 
Telesales Agent,Saudi German Hospital,https://wuzzuf.net/jobs/p/0dfe2366-cb19-4a62-bf9e-c663c4c0853e-Telesales-Agent-Saudi-German-Hospital-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1869,"Full Time · Entry Level · 1+ Yrs of Exp · Customer Service · Telesales · Sales · Sales Skills · Call Center · English · Customer Care · Customer Support · Sales Target · Arabic · Sales/Retail - November 18, 2020","New Nozha, Cairo",Entry Level,Full Time,Software Engneering 
Mechanical Engineer.,pharmaplast,https://wuzzuf.net/jobs/p/14c495c6-3d46-44c0-95ac-0c31dc80752c-Mechanical-Engineer--pharmaplast-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1866,"Full Time · Entry Level · 0-1 Yrs of Exp · Electrical Engineering · Mechanical Engineering · Maintenance · AutoCAD · Engineering · Electrical · CAD · Installation/Maintenance/Repair - November 18, 2020","Ameria, Alexandria",Entry Level,Full Time,Software Engneering 
MIS Analyst,Raya Contact Center,https://wuzzuf.net/jobs/p/b953c8b7-8bc7-45da-857e-6caa8d19fed3-MIS-Analyst-Raya-Contact-Center-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1878,"Full Time · Entry Level · 1-2 Yrs of Exp · GSuite · Google Apps Script · Java Script · SQL · Python · Data Studio · English · Microsoft Office · Tableau · MIS · Six Sigma · Six Sigma Green Belt - November 22, 2020","6th Of October, Giza",Entry Level,Full Time,Software Engneering 
"Business Analyst ""Product Owner""",Objects,https://wuzzuf.net/jobs/p/6a11986e-8cb2-4c2f-bf78-fee83b9e7c03-Business-Analyst--Product-Owner--Objects-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1887,"Full Time · Entry Level · 1+ Yrs of Exp · Business Analysis · Product manager · Agile · Product Owner · Business Analyst · Product · Analyst · English · Technology · Information Technology (IT) - November 4, 2020","Alexandria, Egypt",Entry Level,Full Time,Software Engneering 
UI/UX Designer,Eduapps,https://wuzzuf.net/jobs/p/9de48d95-bcac-406a-80ac-e17d5a99e552-UI-UX-Designer-Eduapps-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1896,"Full Time · Entry Level · 1-3 Yrs of Exp · UI · UX · Computer Science · UI / UX · experience · Information Technology (IT) · Scrum · Agile · Design · Creative/Design/Art · IT/Software Development - October 30, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Production Engineer,Hidden Name,https://wuzzuf.net/jobs/p/86b8a04b-0ee8-42d1-a2e1-1f9a03bad00d-Production-Engineer-Qalubia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1895,"Full Time · Entry Level · 1+ Yrs of Exp · Mechanical Engineering · Engineering · AutoCAD · Production · Manufacturing · CAD Software · Mechanical · CAD · MS Office · Manufacturing/Production - October 5, 2020","Khanka, Qalubia",Entry Level,Full Time,Software Engneering 
Projects Engineer,Xceed,https://wuzzuf.net/jobs/p/f94d9160-8485-4651-9fc4-63d8244af3ea-Projects-Engineer-Xceed-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1890,Full Time · Entry Level · 1-3 Yrs of Exp · PMP · Information Technology (IT) · Computer Science · Project Management · IT · Engineering · Telecommunication · Microsoft Office · Computer Skills - New,"Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Technical Support Agent,IST Networks,https://wuzzuf.net/jobs/p/1eb6aecf-7822-4c8c-bfec-392702014dd6-Technical-Support-Agent-IST-Networks-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1889,"Full Time · Entry Level · 1-5 Yrs of Exp · IT Support · Technical Support Agent · Customer Support · Communication Skills · Technical Knowledge · Customer Service · English · Technical · Call Center - October 11, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Business Analyst / Technical Writer,EffVision,https://wuzzuf.net/jobs/p/f90c4905-8e9c-4824-8fc5-948aa6d596b8-Business-Analyst---Technical-Writer-EffVision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1886,"Full Time · Entry Level · 1-3 Yrs of Exp · Business Analysis · Information Technology (IT) · Microsoft Office · English · Technical Analysis · Computer Science · Writing/Editorial · Analyst/Research - November 4, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Java & Database Instructor,MICA,https://wuzzuf.net/jobs/p/885c967a-15b8-475e-9aa2-c4cac1fb760e-Java---Database-Instructor-MICA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1884,"Full Time · Entry Level · 1-3 Yrs of Exp · Computer Engineering · Information Technology · Computer Science · Java SE · Oracle SQL · Programming · Training · Instructor · IT/Software Development - September 27, 2020","Haram, Giza",Entry Level,Full Time,Software Engneering 
Presales Engineer,H.Touch,https://wuzzuf.net/jobs/p/8d68045f-28c3-421e-8e3f-bab324b97d4e-Presales-Engineer-H-Touch-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1936,"Full Time · Entry Level · 1+ Yrs of Exp · Light Current · Sales · Engineering · Sales Skills · CCTV · Communication Skills · Access Control · Security · Fire Alarm · Communication · Technical - November 10, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Junior AX Functional Consultant,El Abd Group,https://wuzzuf.net/jobs/p/8d7c6810-d1a0-4851-b48d-0d46a651ca2f-Junior-AX-Functional-Consultant-El-Abd-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1934,"Full Time · Entry Level · 1-2 Yrs of Exp · Males Only · ERP · Information Technology (IT) · Computer Science · MS Dynamics AX · Supply Chain · Warehouse · AX Functional · AX · Dynamics AX - November 18, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Junior Application Support Specialist,PICO,https://wuzzuf.net/jobs/p/47ce6cdf-1e98-4049-8832-1aef2bd44287-Junior-Application-Support-Specialist-PICO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1932,"Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · SQL · Oracle · Information Technology (IT) · Computer · Application Support · Customer Support · Science · Database · EE · ERPs - September 27, 2020","Zamalek, Cairo",Entry Level,Full Time,Software Engneering 
Marketing Executive,EasyKash,https://wuzzuf.net/jobs/p/6aaf4c3e-2aa9-43c6-b813-eb24ccc8c06e-Marketing-Executive-EasyKash-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1940,"Full Time · Entry Level · 1-3 Yrs of Exp · Females Only · Marketing · Market Research · Social Media · Media · Digital Marketing · Sales · Communication · Digital · Creative/Design/Art - November 15, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Design Engineer,MCV,https://wuzzuf.net/jobs/p/bde87094-fc3c-4cf7-9790-19bd75be5fa6-Design-Engineer-MCV-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1925,"Full Time · Entry Level · 1-5 Yrs of Exp · Mechanical Engineering · Engineering · Production Engineering · English · Computer Skills · Microsoft Office · Production · Design · Microsoft Word - November 1, 2020","Obour City, Cairo",Entry Level,Full Time,Software Engneering 
